,tweet_date,tweet_year,tweet_month,tweet_day,tweet_hour,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_lang
87,2017-07-06 16:08:00+03:00,2017,7,6,16,"""Sheekhu wuuuu ahaa caalim ku xeel dheer diinta Islaamka,  kaalin mug lehna ka qaatay faafinteeda. Eebe naxariistii Janno haka waraabiyo.”",,,Twitter Web Client,,TRUE,FALSE,47,283,,0,,0,,0,,so
88,2017-07-06 16:06:00+03:00,2017,7,6,16,"Madaxweynaha ""Inaa lilaahu wa Innaa Ilayhi Raajicuun. Waxaan ka tacsiyeynayaa geerida Al Callaamah Sh. Shariif Cabdinuur Shariif Xasan.""",,,Twitter Web Client,,TRUE,FALSE,39,151,,0,,0,,0,,so
89,2017-07-05 18:54:00+03:00,2017,7,5,18,Madaxweyne Farmaajo ayaa guddoominaya shirka Golaha Amniga Qaranka oo labo maalmood ka socon doona Madaxtooyada JFS. https://t.co/oEk6Rwe0KF,,,Twitter Web Client,,TRUE,FALSE,49,237,,0,https://t.co/oEk6Rwe0KF,1,,0,,so
90,2017-07-01 19:07:00+03:00,2017,7,1,19,"Happy #Canada day! From the govt &amp; people of Somalia, we wish our brothers &amp; sisters in Canada the very best. @JustinTrudeau @canada150th",,,Twitter for Android,,TRUE,FALSE,67,235,Canada,1,,0,"JustinTrudeau, canada150th",2,,en
91,2017-06-29 19:37:00+03:00,2017,6,29,19,President @M_Farmaajo meets with Norwegian delegation led by FM Borge Brebde on an official visit. Talks on relatio… https://t.co/Rg26kTAE8Y,,,Twitter for iPhone,,TRUE,FALSE,50,238,,0,https://t.co/Rg26kTAE8Y,1,M_Farmaajo,1,,en
92,2017-06-27 17:21:00+03:00,2017,6,27,17,Waxaan hambalyo u dirayaa dowladda &amp; shacabka reer Jabuuti oo maanta u dabbaal dagaya sanad guuradii 40aad ee xornimadooda. #HiilWalaal,,,Twitter for Android,,TRUE,FALSE,81,312,HiilWalaal,1,,0,,0,,so
93,2017-06-23 23:35:00+03:00,2017,6,23,23,President Farmaajo held fruitful talks with H.E @KagutaMuseveni today. Uganda a valubale ally for #Somalia.… https://t.co/JyaIkLQojU,,,Twitter Web Client,,TRUE,FALSE,90,241,Somalia,1,https://t.co/JyaIkLQojU,1,KagutaMuseveni,1,,en
94,2017-06-23 16:52:00+03:00,2017,6,23,16,"""Waxaan uga mahadcelinayaa dowladda Uganda fursadaha shaqo, ganacsi &amp; waxbarasho ee ay u ogolaatay dadka Soomaaliye… https://t.co/2QUMzycPE4",,,Twitter Web Client,,TRUE,FALSE,96,423,,0,https://t.co/2QUMzycPE4,1,,0,,so
95,2017-06-23 16:40:00+03:00,2017,6,23,16,"Madaxweynaha ""Waxaan la kulmay ganacsato deggan Uganda, oo ii sheegay in ay xornimo ku ganacsadaan, kana qeyb qaata… https://t.co/BY3zRIo8MC",,,Twitter Web Client,,TRUE,FALSE,23,110,,0,https://t.co/BY3zRIo8MC,1,,0,,so
96,2017-06-21 13:39:00+03:00,2017,6,21,13,"رئيس الجمهورية: ""أهنئ أخي الأمير محمد بن سلمان على تعيين خادم الحرمين الشريفين له وليا للعهد في المملكة، وأتمنى له التوفيق والنجاح"".",,,Twitter for iPhone,,TRUE,FALSE,32,127,,0,,0,,0,,ar
97,2017-06-17 21:20:00+03:00,2017,6,17,21,Madaxweynaha JFS oo soo xiray shirweynaha Wadatashiga Hannaanka Dib-u-heshiisiiinta oo 5 maalmood ka socday Muqdish… https://t.co/mUlDYmBAPz,,,Twitter for Android,,TRUE,FALSE,24,130,,0,https://t.co/mUlDYmBAPz,1,,0,,so
98,2017-06-15 16:00:00+03:00,2017,6,15,16,"Madaxweynaha ayaa ka hadlay weerarkii foosha xumaa ee dhagar qabayaasha Al Shabaab ay ku laayeen dadka shacabka ah.
https://t.co/ZMEW7JV2tl",,,Twitter Web Client,,TRUE,FALSE,26,151,,0,https://t.co/ZMEW7JV2tl,1,,0,,so
99,2017-06-11 15:13:00+03:00,2017,6,11,15,Pres Farmaajo “I said when I took office security 'll be my top priority. This strike 'll enhance security &amp; reduce… https://t.co/kTfBRqiL3p,,,Twitter Web Client,,TRUE,FALSE,120,279,,0,https://t.co/kTfBRqiL3p,1,,0,,en
100,2017-06-11 15:10:00+03:00,2017,6,11,15,"Somali special forces strike destroys Alshabab Training base near Sakow, Middle Jubba",,,Twitter for iPhone,,TRUE,FALSE,82,281,,0,,0,,0,,en
101,2017-06-08 23:55:00+03:00,2017,6,8,23,"President Farmaajo: “We will pursue Alshabab, and we will defeat them"" https://t.co/5aak9KipRF",,,Twitter Web Client,,TRUE,FALSE,58,151,,0,,0,,0,photo,en
102,2017-06-08 23:30:00+03:00,2017,6,8,23,"Madaxweyne Farmaajo “Waan ka daba tageynaa, waana ka guuleysanaynaa argagixisada Al Shabaab” https://t.co/HxpWrJOBoH",,,Twitter Web Client,,TRUE,FALSE,55,184,,0,,0,,0,photo,so
103,2017-06-07 00:30:00+03:00,2017,6,6,0,"Pres @M_Farmaajo""I will always interact &amp; listen to my pple. Let's together make our country peaceful &amp; prosperous""… https://t.co/2YWn91cmtd",,,Twitter for iPhone,,TRUE,FALSE,142,443,,0,https://t.co/2YWn91cmtd,1,M_Farmaajo,1,,en
104,2017-06-07 00:24:00+03:00,2017,6,6,0,"President @M_Farmaajo having tea, conversing and engaging with the residents of #kismayo after Iftar at a local caf… https://t.co/RQOHaDg3HH",,,Twitter for iPhone,,TRUE,FALSE,69,218,kismayo,1,https://t.co/RQOHaDg3HH,1,M_Farmaajo,1,,en
105,2017-06-06 16:59:00+03:00,2017,6,6,16,Pres @M_Farmaajo visits the military base of the 43rd unit of the #SNA. Promised the central gov't will cater for t… https://t.co/sYDytNZYw5,,,Twitter for iPhone,,TRUE,FALSE,75,268,SNA,1,https://t.co/sYDytNZYw5,1,M_Farmaajo,1,,en
106,2017-06-06 16:57:00+03:00,2017,6,6,16,President @M_Farmaajo receives guard of honor from the #SNA in #Kismayo. #NabadIyoNolol https://t.co/ofFJCxdGRr,,,Twitter for iPhone,,TRUE,FALSE,29,163,"SNA, Kismayo, NabadIyoNolol",3,,0,M_Farmaajo,1,photo,en
107,2017-06-06 16:47:00+03:00,2017,6,6,16,"Pres @M_Farmaajo is received by Pres Madoobe in Kismayo. In his visit, @M_Farmaajo will meet with the pple, and enc… https://t.co/epnREfvXa2",,,Twitter for iPhone,,TRUE,FALSE,29,136,,0,https://t.co/epnREfvXa2,1,"M_Farmaajo, M_Farmaajo",2,,en
108,2017-05-31 19:21:00+03:00,2017,5,31,19,Madaxweynahe Farmaajo ayaa u magacaabay Fahad Yaasiin inuu noqdo Agaasimaha Guud ee Madaxtooyada Jamhuuriyadda Fede… https://t.co/rEtv7kV0iQ,,,Twitter Web Client,,TRUE,FALSE,96,399,,0,https://t.co/rEtv7kV0iQ,1,,0,,so
109,2017-05-29 15:57:00+03:00,2017,5,29,15,Mad. Farmaajo oo khudbad ka jeediyay caleema saarka M/Weynaha Galmudug ayaa sheegay in DFS ay xoogga saari doonto d… https://t.co/sKRfFvODv5,,,Twitter for Android,,TRUE,FALSE,50,182,,0,https://t.co/sKRfFvODv5,1,,0,,so
110,2017-05-29 12:20:00+03:00,2017,5,29,12,Marxuum Axmed Abroone wuxuuu kamid ahaa odayaashii u istaagay in ay Soomaaliya kusoo noqoto faagaarayaasha caalamka. Eebe ha u naxariisto.,,,Twitter for Android,,TRUE,FALSE,18,94,,0,,0,,0,,so
111,2017-05-29 12:15:00+03:00,2017,5,29,12,"Waxaan tacsi tiiraanyo leh u direynaa dhammaan shacabka Soomaaliyeed, gaar ahaan qoyskii uu ka baxay Marxuum Axmed Abroone Amiin.",,,Twitter for Android,,TRUE,FALSE,15,92,,0,,0,,0,,so
112,2017-05-27 01:17:00+03:00,2017,5,26,1,"Eebe ha inaga dhigo kuwa is cafiya,  u duceeya dalka &amp; dadka oo u gargaara dadka danyarta ah. Ramadaan Kariim. https://t.co/B8UZ6RF98B",,,Twitter for Android,,TRUE,FALSE,163,752,,0,,0,,0,photo,so
113,2017-05-25 19:29:00+03:00,2017,5,25,19,#Qatar a valuable ally &amp; supporter with whom we seek to further strengthen our bilateral ties in all areas of coope… https://t.co/8Zk8zrKoV4,,,Twitter for Android,,TRUE,FALSE,105,333,Qatar,1,https://t.co/8Zk8zrKoV4,1,,0,,en
114,2017-05-25 19:26:00+03:00,2017,5,25,19,"President Farmaajo Held fruitful discussions with H.H. Sheikh Tamim Bin Hamad Al Thani, the Emir of the State of Qa… https://t.co/LQ4n3eFxxv",,,Twitter for Android,,TRUE,FALSE,93,328,,0,https://t.co/LQ4n3eFxxv,1,,0,,en
115,2017-05-24 20:32:00+03:00,2017,5,24,20,"Madaxweyne Farmaajo ayaa gaaray Dooxa, waxa uuna wada hadallo la yeelan doonaa Amiirka Qatar Sheekh Tamim Bin Xamaa… https://t.co/pzJhhEJSBN",,,Twitter Web Client,,TRUE,FALSE,23,79,,0,https://t.co/pzJhhEJSBN,1,,0,,so
116,2017-05-24 19:31:00+03:00,2017,5,24,19,President Farmaajo arrived in #Doha for state visit. #Qatar a true ally and valuable partner for #Somalia's progres… https://t.co/JZj88CbLXv,,,Twitter Web Client,,TRUE,FALSE,67,163,"Doha, Qatar, Somalia",3,https://t.co/JZj88CbLXv,1,,0,,en
117,2017-05-24 12:37:00+03:00,2017,5,24,12,Madaxweyne JFS Mudane Maxamed Cabdullaahi Farmaajo ayaa ka qeybgalay furitaanka dekadda Dooraaleh oo 15km u jirta c… https://t.co/j2oxflAdjV,,,Twitter Web Client,,TRUE,FALSE,56,223,,0,https://t.co/j2oxflAdjV,1,,0,,so
118,2017-05-23 18:49:00+03:00,2017,5,23,18,Madaxweynaha oo booqanaya Jabuuti ayaa la kulmay dhiggiisa Mudane Ismaaciil C. Geelle. Xoojinta Xiriirka labada dal… https://t.co/hXqjFnzedi,,,Twitter Web Client,,TRUE,FALSE,21,100,,0,https://t.co/hXqjFnzedi,1,,0,,so
119,2017-05-23 08:16:00+03:00,2017,5,23,8,Our thoughts and prayers with all victims of Manchester attack. #UK has stood by us and we are ready to stand by our friends.,,,Twitter for Android,,TRUE,FALSE,151,371,UK,1,,0,,0,,en
120,2017-05-23 08:13:00+03:00,2017,5,23,8,We condemn evil of terror against innocent people in #Manchester. UK is resilient and will overcome.,,,Twitter for Android,,TRUE,FALSE,72,205,Manchester,1,,0,,0,,en
121,2017-05-21 20:08:00+03:00,2017,5,21,20,"""This summit is timely, important because we are here to exchange ideas, chart pathways to address the challenges o… https://t.co/e4Uq8Tsdi7",,,Twitter for Android,,TRUE,FALSE,130,431,,0,https://t.co/e4Uq8Tsdi7,1,,0,,en
122,2017-05-21 20:04:00+03:00,2017,5,21,20,"President Farmaajo in Riyadh, KSA for Arab Islamic American Summit. https://t.co/lE1GFPwNX1",,,Twitter for Android,,TRUE,FALSE,130,489,,0,,0,,0,photo,en
123,2017-05-16 23:44:00+03:00,2017,5,16,23,"""Aadan Cadde ma ahayn oo kaliya Madaxweynihii 1aad ee dalka. Waxaa kale oo uu ahaa bud-dhigihii dimuqraadiyadda Afr… https://t.co/cyqjS4UUlz",,,Twitter Web Client,,TRUE,FALSE,112,454,,0,https://t.co/cyqjS4UUlz,1,,0,,so
124,2017-05-16 23:33:00+03:00,2017,5,16,23,"Madaxweyne Farmaajo ""Waxaan xafiiskayga suray sawirka Madaxweynihii ugu horreeyay ee dalka Mudane Aadan Cabdulle Ci… https://t.co/9en6TYaVv5",,,Twitter Web Client,,TRUE,FALSE,147,540,,0,https://t.co/9en6TYaVv5,1,,0,,so
125,2017-05-15 12:50:00+03:00,2017,5,15,12,Madaxweynaha oo ka qeybgalaya xuska 74 guuradii kasoo wareegtay aasaaskii ururkii SYL ayaa ubax dhigay taallada SYL… https://t.co/n3FZXeD3tO,,,Twitter Web Client,,TRUE,FALSE,73,288,,0,https://t.co/n3FZXeD3tO,1,,0,,so
126,2017-05-12 17:20:00+03:00,2017,5,12,17,"Pres Farmaajo had a fruitful meetings with UK Foreign Sec., Turkish PM, UN Chief &amp; Ugandan Pres on the sidelines of… https://t.co/4A81GeedLY",,,Twitter for Android,,TRUE,FALSE,94,308,,0,https://t.co/4A81GeedLY,1,,0,,en
127,2017-05-11 19:02:00+03:00,2017,5,11,19,"President @M_Farmaajo ""Great things are happening for Somalia, and I am so happy to be here to witness that""… https://t.co/0gdumhSYcM",,,Twitter for iPhone,,TRUE,FALSE,65,188,,0,https://t.co/0gdumhSYcM,1,M_Farmaajo,1,,en
128,2017-05-11 18:54:00+03:00,2017,5,11,18,"""Today we have endorsed a Somali-led and Somali-owned Security Pact with our partners-based on an agreed vision of Somali-led institutions""",,,Twitter for iPhone,,TRUE,FALSE,69,214,,0,,0,,0,,en
129,2017-05-11 18:53:00+03:00,2017,5,11,18,"Pres @M_Farmaajo ""we agreed on a Security Pact and a New Partnership for Somalia, in support of our National Devt Plan-a great step forward""",,,Twitter for iPhone,,TRUE,FALSE,34,103,,0,,0,M_Farmaajo,1,,en
130,2017-05-11 18:48:00+03:00,2017,5,11,18,"President @M_Farmaajo, Foreign Secretary @BorisJohnson and UN SG @antonioguterres now addressing the media on the outcome of the #LondonConf",,,Twitter for iPhone,,TRUE,FALSE,11,42,LondonConf,1,,0,"M_Farmaajo, BorisJohnson, antonioguterres",3,,en
131,2017-05-11 18:30:00+03:00,2017,5,11,18,"""The new partnership agreement is about the people, for the people, and with the people of Somalia"" #NabadiyoNolol #FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,52,129,"NabadiyoNolol, FutureForSomalia",2,,0,,0,,en
132,2017-05-11 18:29:00+03:00,2017,5,11,18,"""As we begin on this journey, our commitments must be followed with dedicated hard work. For us, not performing is not an option""",,,Twitter for iPhone,,TRUE,FALSE,20,67,,0,,0,,0,,en
133,2017-05-11 18:28:00+03:00,2017,5,11,18,"Pres @M_Farmaajo ""this conference has been about connecting the dots, bringing a framework 4 cooperation on priorities set out in our NDP""",,,Twitter for iPhone,,TRUE,FALSE,19,51,,0,,0,M_Farmaajo,1,,en
134,2017-05-11 18:26:00+03:00,2017,5,11,18,President @M_Farmaajo is just about to give his closing remarks to the #LondonSomaliConference. #FutureforSomalia… https://t.co/tdvzeHKjDk,,,Twitter for iPhone,,TRUE,FALSE,20,59,"LondonSomaliConference, FutureforSomalia",2,https://t.co/tdvzeHKjDk,1,M_Farmaajo,1,,en
135,2017-05-11 17:31:00+03:00,2017,5,11,17,"Minister Khadra, ""I can assure you, as gov't, we are committed to meeting all the necessary structural reform benchmarks"" #NabadiyoNolol",,,Twitter for iPhone,,TRUE,FALSE,20,37,NabadiyoNolol,1,,0,,0,,en
136,2017-05-11 17:29:00+03:00,2017,5,11,17,"Minister Khadra, ""The CBS with assistance from IMF, is establishing a roadmap for a comprehensive nat'l currency reform"" #FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,14,27,FutureForSomalia,1,,0,,0,,en
137,2017-05-11 17:26:00+03:00,2017,5,11,17,"Minister Khadra; ""Remittances remain a critical lifeline to millions, we must work towards securing durable r/ships with corespondent banks""",,,Twitter for iPhone,,TRUE,FALSE,13,26,,0,,0,,0,,en
138,2017-05-11 17:23:00+03:00,2017,5,11,17,"Minister Khadra, ""Last yr, we launched our Public Financial Mngmt Action plan, on our top priorities and defining a clear path 4 reform""",,,Twitter for iPhone,,TRUE,FALSE,12,31,,0,,0,,0,,en
139,2017-05-11 17:19:00+03:00,2017,5,11,17,"Minister Khadra; ""we have a credible 2017 budget, underpinned by more realistic revenue measures based on robust analysis"" #NabadiyoNolol",,,Twitter for iPhone,,TRUE,FALSE,8,34,NabadiyoNolol,1,,0,,0,,en
140,2017-05-11 17:18:00+03:00,2017,5,11,17,"Minister of Commerce Khadra, ""Much has been done to improve fiscal management systems and strengthen institutions"" #FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,12,31,FutureForSomalia,1,,0,,0,,en
141,2017-05-11 17:16:00+03:00,2017,5,11,17,"Minister of Commerce, Khadra; ""Int'l trade has grown with exports tripling in the past 6 yrs"" #FutureForSomalia #NabadiyoNolol",,,Twitter for iPhone,,TRUE,FALSE,11,37,"FutureForSomalia, NabadiyoNolol",2,,0,,0,,en
142,2017-05-11 17:13:00+03:00,2017,5,11,17,"Minister Khadra;""Money transfer agencies &amp; telecom industries hv thrived with $1.3b sent in remittances/yr"" #NabadiyoNolol #FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,14,34,"NabadiyoNolol, FutureForSomalia",2,,0,,0,,en
143,2017-05-11 17:10:00+03:00,2017,5,11,17,"Minister Khadra; ""there's a positive narrative outside the headlines you normally see in the media-the story of a remarkable transformation""",,,Twitter for iPhone,,TRUE,FALSE,17,35,,0,,0,,0,,en
144,2017-05-11 16:27:00+03:00,2017,5,11,16,"President @M_Farmaajo meets with US Sec of Defense, Jim Mattis on the sidelines of the #LondonSomaliaConference. https://t.co/A5vTsJB22W",,,Twitter for iPhone,,TRUE,FALSE,72,178,LondonSomaliaConference,1,,0,M_Farmaajo,1,photo,en
145,2017-05-11 13:54:00+03:00,2017,5,11,13,"""Let's all enact a comprehensive plan-using all tools, tactics and resources-to rid ourselves of Alshabab's scourge and secure our nation""",,,Twitter for iPhone,,TRUE,FALSE,23,61,,0,,0,,0,,en
146,2017-05-11 13:52:00+03:00,2017,5,11,13,"Pres @M_Farmaajo ""we need to embark on the fight against Alshabab with renewed urgency. Our timeline to conclude this fight is 2 yrs""",,,Twitter for iPhone,,TRUE,FALSE,46,76,,0,,0,M_Farmaajo,1,,en
147,2017-05-11 13:49:00+03:00,2017,5,11,13,"Pres @M_Farmaajo ""our top priority is security sector reform to ensure our security institutions are able and accountable"" #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,30,67,NabadIyoNolol,1,,0,M_Farmaajo,1,,en
148,2017-05-11 12:17:00+03:00,2017,5,11,12,"Pres @M_Farmaajo""in engaging with us on issues for discussion, be confident of the sincerity of this promise""#NabadIyoNolol#FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,12,42,,0,,0,M_Farmaajo,1,,en
149,2017-05-11 12:14:00+03:00,2017,5,11,12,"""Somalia will go forward towards progress and prosperity as is the will of the of its people and the priority of its gov't"" #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,37,109,NabadIyoNolol,1,,0,,0,,en
150,2017-05-11 12:12:00+03:00,2017,5,11,12,"Pres @M_Farmaajo ""there've been many conferences in the past for Somalia, today's diff 4 I can assure you that Somalia will never turn back""",,,Twitter for iPhone,,TRUE,FALSE,28,60,,0,,0,M_Farmaajo,1,,en
151,2017-05-11 12:08:00+03:00,2017,5,11,12,"""My administration will take measurable steps to unlock our peoples' potential, by removing barriers to doing biz and promoting SMEs""",,,Twitter for iPhone,,TRUE,FALSE,24,64,,0,,0,,0,,en
152,2017-05-11 12:06:00+03:00,2017,5,11,12,"Pres @M_Farmaajo ""when it comes to economic dev't, our greatest asset is the entrepreneurial spirit of our people"" #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,21,61,NabadIyoNolol,1,,0,M_Farmaajo,1,,en
153,2017-05-11 12:01:00+03:00,2017,5,11,12,"Shirka Soomaaliya ee London ayaa si rasmi ah u furmay. Madaxweynaha JFS,  R/Wasaaraha UK iyo X/Guud ee QM ayaa si w… https://t.co/MnYVkVCyru",,,Twitter for Android,,TRUE,FALSE,18,79,,0,https://t.co/MnYVkVCyru,1,,0,,so
154,2017-05-11 12:01:00+03:00,2017,5,11,12,"""I will spare no effort to realizing the promise of my campaign to fight 3 major enemies; terrorism, corruption and poverty"" #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,28,60,NabadIyoNolol,1,,0,,0,,en
155,2017-05-11 12:00:00+03:00,2017,5,11,12,"Pres Farmajo, ""We're working hard 2 meet our people's expectations. We hope 2 gradually improve our citizens' lives"" #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,23,64,NabadIyoNolol,1,,0,,0,,en
156,2017-05-11 11:58:00+03:00,2017,5,11,11,Follow President @M_Farmaajo's key speech at the #LondonSomaliaConference Conference here https://t.co/yQirplexqz,,,Twitter for iPhone,,TRUE,FALSE,14,41,LondonSomaliaConference,1,https://t.co/yQirplexqz,1,M_Farmaajo,1,,en
157,2017-05-10 15:57:00+03:00,2017,5,10,15,Somalia has the blessing of the longest coastline in Africa that has the potential to yield 1.8M tons of fish annually #FutureForSomalia,,,Twitter for iPhone,,TRUE,FALSE,195,405,FutureForSomalia,1,,0,,0,,en
158,2017-05-10 15:57:00+03:00,2017,5,10,15,Somalia has 3.5M hectares of land irrigated for agriculture but also has 6.7M hectares of virgin land available for sustainable agriculture,,,Twitter for iPhone,,TRUE,FALSE,85,207,,0,,0,,0,,en
159,2017-05-10 15:56:00+03:00,2017,5,10,15,"We're now breaking into new mkts like Malaysia and Egypt, we hope to see camel meat exports to a value of $378M in 2017 #FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,71,149,FutureForSomalia,1,,0,,0,,en
160,2017-05-10 15:53:00+03:00,2017,5,10,15,"Fact: Somalia is the 2nd largest exporter of sheep and goats,number one in camels with estimates of 7.2m, and largest producer of camel milk",,,Twitter for iPhone,,TRUE,FALSE,105,201,,0,,0,,0,,en
161,2017-05-10 15:51:00+03:00,2017,5,10,15,"Pres Farmajo; ""The fact is that in 2014 alone, we exported a record 5 million heads of livestock to markets in the Gulf of Arabia""",,,Twitter for iPhone,,TRUE,FALSE,27,90,,0,,0,,0,,en
162,2017-05-10 15:50:00+03:00,2017,5,10,15,"Pres Farmajo; ""The fact is that Somalia has once again begun exporting the world famous Somali banana"" #FutureForSomalia #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,68,147,"FutureForSomalia, NabadIyoNolol",2,,0,,0,,en
163,2017-05-10 15:47:00+03:00,2017,5,10,15,"Pres Farmajo, ""the facts are that Somalia is the 12th largest exporter of high quality sesame seeds in the world"" #FutureForSomalia",,,Twitter for iPhone,,TRUE,FALSE,33,85,FutureForSomalia,1,,0,,0,,en
164,2017-05-10 15:46:00+03:00,2017,5,10,15,President Farmajo discusses the facts of Somalia in the private sector side event at the London Conference. #FutureForSomalia #NabadIyoNolol,,,Twitter for iPhone,,TRUE,FALSE,22,63,"FutureForSomalia, NabadIyoNolol",2,,0,,0,,en
165,2017-05-10 15:09:00+03:00,2017,5,10,15,Pres Farmajo is about 2 open a private sector event on refocusing the world's biz community on the fundamentals of… https://t.co/kkIIQ2mksO,,,Twitter for iPhone,,TRUE,FALSE,30,112,,0,https://t.co/kkIIQ2mksO,1,,0,,en
166,2017-05-10 11:32:00+03:00,2017,5,10,11,Follow the proceedings of the London #SomaliaConference here. #NabadIyoNolol https://t.co/6ZjEkoKnTw,,,Twitter for iPhone,,TRUE,FALSE,23,49,"SomaliaConference, NabadIyoNolol",2,https://t.co/6ZjEkoKnTw,1,,0,,en
167,2017-05-09 13:57:00+03:00,2017,5,9,13,"#Somalia is making real progress. Alshabab is weakened, institutions are rebuilding and a federal structure is in p… https://t.co/RRErPSckTj",,,Twitter for iPhone,,TRUE,FALSE,97,345,Somalia,1,https://t.co/RRErPSckTj,1,,0,,en
168,2017-05-09 13:52:00+03:00,2017,5,9,13,"Pres Farmajo leaves for #London for the #SomaliaConference. A stable, secure and prosperous Somalia is in the inter… https://t.co/i8kJIimVOw",,,Twitter for iPhone,,TRUE,FALSE,60,175,"London, SomaliaConference",2,https://t.co/i8kJIimVOw,1,,0,,en
169,2017-05-08 20:44:00+03:00,2017,5,8,20,"2/2 ""Iyada oo ay waxyaabahaasi jiraan ayay haddana hortaagnaayeen, walina hortaaganyihiin qoladan inkaarta qaba ee Alshabaab"" #NabadIyoNolol",,,Twitter for iPhone,,TRUE,FALSE,13,67,NabadIyoNolol,1,,0,,0,,so
170,2017-05-08 20:42:00+03:00,2017,5,8,20,"1/2 Pres Farmaajo ""Ciidamada qalabka sida waxay kusoo shaqeeyeen mushaar la'aan iyo daryeel la'aan haysata naftooda… https://t.co/Eu0oNze1AE",,,Twitter for iPhone,,TRUE,FALSE,16,80,,0,https://t.co/Eu0oNze1AE,1,,0,,so
171,2017-05-08 20:24:00+03:00,2017,5,8,20,"Director of communications, OOP @Shariifunaa speaking about president @M_Farmaajo's visit to #Afgooye today https://t.co/gDZNtT56ou",,,Twitter for iPhone,,TRUE,FALSE,21,90,Afgooye,1,https://t.co/gDZNtT56ou,1,"Shariifunaa, M_Farmaajo",2,,en
