"sector_code","sector","mda_code","mda","sub_code","sub_mda","category_code","category","item_code","item","budget_type","amount","year"
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Actuals",6994,2018
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Supplemental",12000,2019
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Adopted",12000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Actuals",4963,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Supplemental",18000,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Adopted",18000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2214,"Repairs and maintenance","Actuals",6000,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2214,"Repairs and maintenance","Supplemental",12000,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2214,"Repairs and maintenance","Adopted",491336,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Actuals",5976,2018
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Supplemental",12000,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Adopted",12000,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2214,"Repairs and maintenance","Actuals",15125,2018
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2214,"Repairs and maintenance","Supplemental",16500,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2214,"Repairs and maintenance","Adopted",16500,2020
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Actuals",11357,2018
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Supplemental",17500,2019
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2214,"Repairs and maintenance","Adopted",17500,2020
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",8974,2018
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",40000,2019
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",35000,2020
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",7322,2018
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",15690,2019
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",13140,2020
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",7466,2018
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",18000,2019
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",18000,2020
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",7441,2018
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",18000,2019
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",18000,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",7498,2018
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",48000,2019
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",48000,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30502,"Somali Marine Research",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",8236,2018
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30502,"Somali Marine Research",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",11000,2019
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30502,"Somali Marine Research",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",11000,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30503,"Offshore Fisheries Development Project",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",7308,2018
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30503,"Offshore Fisheries Development Project",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",11000,2019
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30503,"Offshore Fisheries Development Project",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",11000,2020
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",25137,2018
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",49254,2019
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",49254,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",88097,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",78700,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",66571,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",34666,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",48000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",48000,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",10181,2018
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",30000,2019
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",31500,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",8955,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",27000,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",27000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",9000,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",18000,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",18000,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",8980,2018
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",18000,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",18000,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",10084,2018
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",11000,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",11000,2020
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Actuals",10474,2018
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Supplemental",18000,2019
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2215,"Office materials and other consumables","Adopted",18000,2020
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",102000,2019
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",102000,2020
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",16497,2018
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",41000,2019
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",33400,2020
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",9160,2018
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",5499,2018
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",59000,2019
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",59000,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30503,"Offshore Fisheries Development Project",22,"Use of goods and services",2216,"Travel expenses","Actuals",2748,2018
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30503,"Offshore Fisheries Development Project",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30503,"Offshore Fisheries Development Project",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",76275,2019
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",76275,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",109862,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",147226,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",67581,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2216,"Travel expenses","Actuals",20067,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2216,"Travel expenses","Supplemental",72000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2216,"Travel expenses","Adopted",72000,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",11000,2018
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",24000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",12800,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2216,"Travel expenses","Supplemental",16500,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2216,"Travel expenses","Adopted",430860,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",5500,2018
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31002,"Hamar Port",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",11000,2018
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",45570,2019
300,"Economic Services",311,"Ministry of Industry & Commerce",31101,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",45570,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2221,"Education expenses","Actuals",90000,2018
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2222,"Training expenses","Supplemental",95300,2019
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2222,"Training expenses","Adopted",95300,2020
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2222,"Training expenses","Actuals",13719,2018
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2222,"Training expenses","Supplemental",18550,2019
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2222,"Training expenses","Adopted",18550,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2222,"Training expenses","Actuals",28776,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2222,"Training expenses","Supplemental",210000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2222,"Training expenses","Adopted",50000,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2222,"Training expenses","Supplemental",25000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2222,"Training expenses","Adopted",25000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2222,"Training expenses","Adopted",6e+05,2020
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",1297700,2019
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",1870000,2020
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",465460,2019
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",221560,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Actuals",503002,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",419240,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",312100,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",15000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",15000,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",2228892,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2232,"Medical fees","Supplemental",138327,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2232,"Medical fees","Adopted",20000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2232,"Medical fees","Adopted",322320,2020
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Supplemental",10500,2019
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Adopted",10500,2020
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Supplemental",6000,2019
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Adopted",4200,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Actuals",34971,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Supplemental",31500,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Adopted",600,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Adopted",44792,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2241,"Bank commissions","Adopted",216849,2020
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Adopted",16000,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Adopted",820000,2020
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2251,"Health and hygiene","Actuals",39549,2018
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2251,"Health and hygiene","Supplemental",95000,2019
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2251,"Health and hygiene","Adopted",95000,2020
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Actuals",41731,2018
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",50000,2019
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",50000,2020
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",250000,2019
300,"Economic Services",303,"Ministry of Agriculture",30301,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",250000,2020
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Actuals",10379,2018
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",25000,2019
300,"Economic Services",304,"Ministry of Livestock and Forestry",30401,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",25000,2020
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",75000,2019
300,"Economic Services",305,"Ministry of Fishery and Marine  Resource",30501,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",75000,2020
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Actuals",133120,2018
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",48262,2019
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",48262,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Actuals",120000,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",231180,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",231180,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",45000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",45000,2020
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Actuals",79940,2018
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",84000,2019
300,"Economic Services",310,"Ministry of Transport and Ports",31001,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",84000,2020
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2256,"Special operational services","Supplemental",199680,2019
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2256,"Special operational services","Adopted",199680,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2256,"Special operational services","Actuals",239890,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2256,"Special operational services","Supplemental",360000,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2256,"Special operational services","Adopted",410000,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2256,"Special operational services","Adopted",59508,2020
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Actuals",109995,2018
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",120000,2019
300,"Economic Services",306,"Ministry of Information",30601,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",120000,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Actuals",19993,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",24000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30701,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",24000,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2261,"Other General Expenses","Actuals",8330,2018
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",34000,2019
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",22,"Use of goods and services",2261,"Other General Expenses","Adopted",34000,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",1500,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Actuals",112140,2018
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",134400,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30901,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",234400,2020
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",1280,2019
300,"Economic Services",309,"Ministry of Transport and Aviation",30902,"Civil Aviation and MetroAuthority",22,"Use of goods and services",2261,"Other General Expenses","Adopted",8e+05,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",23,"Consumption of fixed capital",2311,"Buildings and structures","Adopted",739110,2020
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",23,"Consumption of fixed capital",2312,"Machinery, furniture and equipment","Supplemental",20000,2019
300,"Economic Services",301,"Ministry of Water and Energy",30101,"Ministry",23,"Consumption of fixed capital",2312,"Machinery, furniture and equipment","Adopted",5500,2020
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",23,"Consumption of fixed capital",2312,"Machinery, furniture and equipment","Supplemental",2600,2019
300,"Economic Services",302,"Ministry of Mineral",30201,"Ministry",23,"Consumption of fixed capital",2312,"Machinery, furniture and equipment","Adopted",2600,2020
300,"Economic Services",308,"Ministry of Public Work & Reconstruction",30801,"Ministry",23,"Consumption of fixed capital",2312,"Machinery, furniture and equipment","Adopted",4000,2020
300,"Economic Services",307,"Ministry of Post and Telecommunication",30702,"Somali National Telecommunications Authority",23,"Consumption of fixed capital",2313,"Information and Communication Technology (ICT)","Supplemental",585000,2019
