sector_code,sector,mda_code,mda,sub_code,sub_mda,category_code,category,item_code,item,budget_type,amount,year
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,465460,2019
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,22,Use of goods and services,2231,Consulting and professional fees,Adopted,221560,2020
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2231,Consulting and professional fees,Actuals,476602,2018
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,359240,2019
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2231,Consulting and professional fees,Adopted,252100,2020
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,1297700,2019
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,22,Use of goods and services,2231,Consulting and professional fees,Adopted,1870000,2020
700,Special Projects,308,Ministry of Public Work & Reconstruction,70917,Road Infrastructure Programme (RIP),22,Use of goods and services,2231,Consulting and professional fees,Adopted,2228892,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,15009583,2019
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,22,Use of goods and services,2231,Consulting and professional fees,Adopted,2143000,2020
700,Special Projects,402,Ministry of Education,70912,Education Sector Program Implementation Grant (ESPIG),22,Use of goods and services,2231,Consulting and professional fees,Adopted,139600,2020
700,Special Projects,402,Ministry of Education,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2231,Consulting and professional fees,Adopted,452120,2020
700,Special Projects,401,Ministry of Health,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2231,Consulting and professional fees,Adopted,3241066,2020
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2232,Audit fees,Supplemental,15000,2019
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2232,Audit fees,Adopted,15000,2020
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),22,Use of goods and services,2232,Audit fees,Supplemental,85000,2019
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),22,Use of goods and services,2232,Audit fees,Adopted,100000,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2232,Audit fees,Supplemental,500000,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2232,Audit fees,Adopted,400000,2020
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,22,Use of goods and services,2232,Audit fees,Supplemental,75000,2019
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,22,Use of goods and services,2232,Audit fees,Adopted,50000,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2232,Audit fees,Actuals,373275,2018
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,22,Use of goods and services,2232,Medical fees,Adopted,100000,2020
700,Special Projects,105,Ministry of Finance,70919,Regulatory Authority For Energy Sector Project,22,Use of goods and services,2232,Audit fees,Adopted,6844,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2232,Audit fees,Supplemental,50000,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2232,Audit fees,Adopted,35000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70913,Somali Urban Investment Planning Project  Additional Financing,22,Use of goods and services,2232,Audit fees,Adopted,20000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,22,Use of goods and services,2232,Audit fees,Adopted,49000,2020
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2232,Audit fees,Supplemental,138327,2019
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2232,Audit fees,Adopted,20000,2020
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2241,Bank commissions,Actuals,36541,2018
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2241,Bank commissions,Supplemental,50000,2019
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2241,Bank commissions,Adopted,39000,2020
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),22,Use of goods and services,2241,Bank commissions,Actuals,38841,2018
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),22,Use of goods and services,2241,Bank commissions,Supplemental,38899,2019
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),22,Use of goods and services,2241,Bank commissions,Adopted,65332,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2241,Bank commissions,Actuals,3175,2018
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2241,Bank commissions,Supplemental,22500,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2241,Bank commissions,Adopted,22500,2020
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,22,Use of goods and services,2241,Bank commissions,Actuals,7292,2018
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,22,Use of goods and services,2241,Bank commissions,Supplemental,50000,2019
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,22,Use of goods and services,2241,Bank commissions,Adopted,60436,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2241,Bank commissions,Actuals,326008,2018
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2241,Bank commissions,Supplemental,320000,2019
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2241,Bank commissions,Adopted,145646,2020
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2241,Bank commissions,Actuals,9137,2018
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2241,Bank commissions,Supplemental,18000,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2241,Bank commissions,Adopted,5000,2020
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,22,Use of goods and services,2241,Bank commissions,Adopted,19000,2020
700,Special Projects,105,Ministry of Finance,70915,SIEMID Project,22,Use of goods and services,2241,Bank commissions,Adopted,34172,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),22,Use of goods and services,2241,Bank commissions,Actuals,10263,2018
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),22,Use of goods and services,2241,Bank commissions,Supplemental,25373,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),22,Use of goods and services,2241,Bank commissions,Adopted,29497,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2241,Bank commissions,Actuals,6767,2018
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2241,Bank commissions,Supplemental,85900,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2241,Bank commissions,Adopted,68042,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70913,Somali Urban Investment Planning Project  Additional Financing,22,Use of goods and services,2241,Bank commissions,Adopted,9374,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,22,Use of goods and services,2241,Bank commissions,Adopted,125000,2020
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,22,Use of goods and services,2241,Bank commissions,Supplemental,6000,2019
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,22,Use of goods and services,2241,Bank commissions,Adopted,4200,2020
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2241,Bank commissions,Actuals,34971,2018
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2241,Bank commissions,Supplemental,31500,2019
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2241,Bank commissions,Adopted,600,2020
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,22,Use of goods and services,2241,Bank commissions,Supplemental,10500,2019
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,22,Use of goods and services,2241,Bank commissions,Adopted,10500,2020
700,Special Projects,308,Ministry of Public Work & Reconstruction,70917,Road Infrastructure Programme (RIP),22,Use of goods and services,2241,Bank commissions,Adopted,44792,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,22,Use of goods and services,2241,Bank commissions,Supplemental,234294,2019
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,22,Use of goods and services,2241,Bank commissions,Adopted,9000,2020
700,Special Projects,402,Ministry of Education,70912,Education Sector Program Implementation Grant (ESPIG),22,Use of goods and services,2241,Bank commissions,Adopted,71498,2020
700,Special Projects,402,Ministry of Education,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2241,Bank commissions,Adopted,23250,2020
700,Special Projects,401,Ministry of Health,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2241,Bank commissions,Adopted,56104,2020
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2243,Insurance charges/premium,Actuals,5320,2018
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2243,Insurance charges/premium,Supplemental,16500,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2243,Insurance charges/premium,Adopted,5500,2020
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,22,Use of goods and services,2243,Insurance charges/premium,Adopted,15000,2020
700,Special Projects,105,Ministry of Finance,70915,SIEMID Project,22,Use of goods and services,2243,Insurance charges/premium,Adopted,31984,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2243,Insurance charges/premium,Supplemental,2500,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2243,Insurance charges/premium,Adopted,10200,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,22,Use of goods and services,2243,Insurance charges/premium,Adopted,11200,2020
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,22,Use of goods and services,2243,Insurance charges/premium,Adopted,820000,2020
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,22,Use of goods and services,2243,Insurance charges/premium,Adopted,16000,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,22,Use of goods and services,2243,Insurance charges/premium,Adopted,15000,2020
700,Special Projects,106,Ministry of Planning and Economic Development,70920,WATER FOR AGROPASTORAL PRODUCTIVITY AND RESILIENCE OR THE BIYOOLE PROJECT,22,Use of goods and services,2252,Agabka & Qalabka Beeraha,Adopted,1040000,2020
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,22,Use of goods and services,2253,"Military materials, supplies and services",Supplemental,10000,2019
700,Special Projects,106,Ministry of Planning and Economic Development,70920,WATER FOR AGROPASTORAL PRODUCTIVITY AND RESILIENCE OR THE BIYOOLE PROJECT,22,Use of goods and services,2255,Alaabaha & Adeegga kale ee Gaarka ah,Adopted,125600,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2255,Other specialized materials and services,Supplemental,95000,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2255,Other specialized materials and services,Adopted,30000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70913,Somali Urban Investment Planning Project  Additional Financing,22,Use of goods and services,2255,Other specialized materials and services,Adopted,6183,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,22,Use of goods and services,2255,Other specialized materials and services,Adopted,65365,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2256,Special operational services,Adopted,100000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70913,Somali Urban Investment Planning Project  Additional Financing,22,Use of goods and services,2256,Special operational services,Adopted,8000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,22,Use of goods and services,2256,Special operational services,Adopted,316139,2020
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2261,Other General Expenses,Actuals,36386,2018
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,22,Use of goods and services,2261,Other General Expenses,Adopted,150000,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2261,Other General Expenses,Supplemental,44000,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,22,Use of goods and services,2261,Other General Expenses,Adopted,24000,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2261,Other General Expenses,Adopted,10000,2020
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,22,Use of goods and services,2261,Kharashaadka kale (Raashin),Adopted,18000,2020
700,Special Projects,105,Ministry of Finance,70915,SIEMID Project,22,Use of goods and services,2261,Kharashaadka kale (Raashin),Adopted,446460,2020
700,Special Projects,106,Ministry of Planning and Economic Development,70920,WATER FOR AGROPASTORAL PRODUCTIVITY AND RESILIENCE OR THE BIYOOLE PROJECT,22,Use of goods and services,2261,Kharashaadka kale (Raashin),Adopted,132000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2261,Other General Expenses,Supplemental,139194,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),22,Use of goods and services,2261,Other General Expenses,Adopted,100000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70913,Somali Urban Investment Planning Project  Additional Financing,22,Use of goods and services,2261,Other General Expenses,Adopted,74434,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,22,Use of goods and services,2261,Other General Expenses,Adopted,118300,2020
700,Special Projects,308,Ministry of Public Work & Reconstruction,70917,Road Infrastructure Programme (RIP),22,Use of goods and services,2261,Other General Expenses,Adopted,1500,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,22,Use of goods and services,2261,Other General Expenses,Adopted,18000,2020
700,Special Projects,401,Ministry of Health,70905,Recurrent Cost & Reform Financing Facility,22,Use of goods and services,2261,Other General Expenses,Adopted,10000,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2311,Buildings and structures,Supplemental,1400000,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2311,Buildings and structures,Adopted,1400000,2020
700,Special Projects,308,Ministry of Public Work & Reconstruction,70917,Road Infrastructure Programme (RIP),23,Consumption of fixed capital,2311,Buildings and structures,Adopted,739110,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Supplemental,249150,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,249150,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,7000,2020
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Supplemental,237000,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,2000,2020
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,235000,2020
700,Special Projects,105,Ministry of Finance,70919,Regulatory Authority For Energy Sector Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,92408,2020
700,Special Projects,106,Ministry of Planning and Economic Development,70920,WATER FOR AGROPASTORAL PRODUCTIVITY AND RESILIENCE OR THE BIYOOLE PROJECT,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,65400,2020
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Supplemental,2600,2019
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,2600,2020
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Supplemental,20000,2019
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,5500,2020
700,Special Projects,308,Ministry of Public Work & Reconstruction,70917,Road Infrastructure Programme (RIP),23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,4000,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Supplemental,80000,2019
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,140000,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Actuals,280176,2018
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,2450000,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,2450000,2020
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,200000,2019
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,200000,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,100000,2019
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,18000,2020
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Actuals,99283,2018
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,3360000,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,3320000,2020
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,40000,2020
700,Special Projects,105,Ministry of Finance,70919,Regulatory Authority For Energy Sector Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,61605,2020
700,Special Projects,106,Ministry of Planning and Economic Development,70920,WATER FOR AGROPASTORAL PRODUCTIVITY AND RESILIENCE OR THE BIYOOLE PROJECT,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,20000,2020
700,Special Projects,308,Ministry of Public Work & Reconstruction,70917,Road Infrastructure Programme (RIP),23,Consumption of fixed capital,2313,Other fixed ICT,Adopted,7000,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,60000,2019
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,2750000,2020
700,Special Projects,402,Ministry of Education,70912,Education Sector Program Implementation Grant (ESPIG),23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,323510,2020
700,Special Projects,402,Ministry of Education,70905,Recurrent Cost & Reform Financing Facility,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,37660,2020
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,323632,2018
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,670000,2019
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,200000,2020
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),23,Consumption of fixed capital,2314,Other fixed assets,Actuals,4834194,2018
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,3039546,2019
700,Special Projects,105,Ministry of Finance,70902,Special Financing Facility (MPTF and UN),23,Consumption of fixed capital,2314,Other fixed assets,Adopted,3039546,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,19313,2018
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,305000,2019
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,305000,2020
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,20341,2018
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,2000000,2019
700,Special Projects,105,Ministry of Finance,70904,Economic and Financial Governance Institutional Support Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,2000000,2020
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,5465,2018
700,Special Projects,105,Ministry of Finance,70905,Recurrent Cost & Reform Financing Facility,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,61500,2019
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,61974,2018
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,190000,2019
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,190000,2020
700,Special Projects,105,Ministry of Finance,70919,Regulatory Authority For Energy Sector Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,51333,2020
700,Special Projects,106,Ministry of Planning and Economic Development,70920,WATER FOR AGROPASTORAL PRODUCTIVITY AND RESILIENCE OR THE BIYOOLE PROJECT,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,2100457,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),23,Consumption of fixed capital,2314,Other fixed assets,Adopted,6000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),23,Consumption of fixed capital,2314,Other fixed assets,Actuals,49409,2018
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,2223899,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70908,Somalia Urban Resilience Project (SURP),23,Consumption of fixed capital,2314,Other fixed assets,Adopted,2540000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70918,Somalia Urban Resilience Project PH2,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,7594900,2020
700,Special Projects,302,Ministry of Mineral,70909,SOPTAP (Petroleum) Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,2250,2019
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,1780412,2018
700,Special Projects,307,Ministry of Post and Telecommunication,70910,ICT Sector Support Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,1143988,2019
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,45000,2019
700,Special Projects,301,Ministry of Water and Energy,70911,SEAP (Energy and Water) Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,13000,2020
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,160000,2020
700,Special Projects,402,Ministry of Education,70912,Education Sector Program Implementation Grant (ESPIG),23,Consumption of fixed capital,2314,Other fixed assets,Adopted,484000,2020
700,Special Projects,105,Ministry of Finance,70903,Public Financial Management Reform Project,25,Subsidies,2521,To nonFinancial enterpreneurs,Adopted,50000,2020
700,Special Projects,105,Ministry of Finance,70906,SCORE Project,25,Subsidies,2521,To non Financial enterpreneurs,Supplemental,2000000,2019
700,Special Projects,105,Ministry of Finance,70914,SCALED  UP Project,25,Subsidies,2521,To non Financial enterpreneurs,Adopted,10000000,2020
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),26,Grants,2631,Current Other Government Unit,Actuals,116000,2018
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),26,Grants,2631,Current Other Government Unit,Supplemental,256001,2019
700,Special Projects,107,Ministry of Interior and Federal Affairs,70907,Support Stabilization Project (S2),26,Grants,2631,Current Other Government Unit,Adopted,494230,2020
700,Special Projects,103,Office of the Prime Minister,70901,CIP Project,27,Social Benefits,2711,Social Security benefits in cash,Actuals,306060,2018
700,Special Projects,403,Ministry of Labour and Social Affairs,70916,Somalia ShockResponsive Social Safety Net Project,27,Social Benefits,2711,Social Security benefits in cash,Adopted,25000000,2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"1,250,068",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"1,273,704",2020
